1,3,0,1
2,3,0,1
2,3,1,1
3,3,0,1
3,3,1,1
3,3,2,1
3,4,0,1
3,4,1,1
4,3,2,1
4,3,3,1
4,4,0,1
4,4,1,1
4,4,2,1
4,4,3,1
5,3,4,1
5,4,0,1
5,4,1,1
5,4,2,1
5,4,3,1
5,4,4,1
5,4,5,1
5,5,0,1
5,5,1,1
6,4,1,1
6,4,2,1
6,4,3,1
6,4,4,1
6,4,5,1
6,4,6,1
6,5,0,1
6,5,1,1
6,5,2,1
6,5,3,1
7,4,3,1
7,4,4,1
7,4,5,1
7,4,6,1
7,4,7,1
7,5,0,1
7,5,1,1
7,5,2,1
7,5,3,1
7,5,4,1
7,5,5,1
7,6,0,1
7,6,1,1
8,4,6,1
8,4,7,1
8,4,8,1
8,4,9,1
8,5,2,1
8,5,3,1
8,5,4,1
8,5,5,1
8,5,6,1
8,5,7,1
8,6,0,1
8,6,1,1
8,6,2,1
8,6,3,1
9,4,8,1
9,4,9,1
9,4,10,1
9,5,4,1
9,5,5,1
9,5,6,1
9,5,7,1
9,5,8,1
9,5,9,1
9,6,0,1
9,6,1,1
9,6,2,1
9,6,3,1
9,6,4,1
9,6,5,1
9,7,0,1
9,7,1,1
10,4,10,1
10,4,11,1
10,4,12,1
10,5,6,1
10,5,7,1
10,5,8,1
10,5,9,1
10,5,10,1
10,5,11,1
10,6,2,1
10,6,3,1
10,6,4,1
10,6,5,1
10,6,6,1
10,6,7,1
10,6,8,1
10,7,0,1
10,7,1,1
10,7,2,1
10,7,3,1
10,7,4,1
11,4,12,1
11,4,13,1
11,5,9,1
11,5,10,1
11,5,11,1
11,5,12,1
11,5,13,1
11,6,5,1
11,6,6,1
11,6,7,1
11,6,8,1
11,6,9,1
11,6,10,1
11,7,0,1
11,7,1,1
11,7,2,1
11,7,3,1
11,7,4,1
11,7,5,1
11,7,6,1
11,8,0,1
11,8,1,1
12,5,11,1
12,5,12,1
12,5,13,1
12,5,14,1
12,5,15,1
12,6,8,1
12,6,9,1
12,6,10,1
12,6,11,1
12,6,12,1
12,7,2,1
12,7,3,1
12,7,4,1
12,7,5,1
12,7,6,1
12,7,7,1
12,7,8,1
12,7,9,1
12,8,0,1
12,8,1,1
12,8,2,1
12,8,3,1
12,8,4,1
13,5,13,1
13,5,14,1
13,5,15,1
13,5,16,1
13,5,17,1
13,6,9,1
13,6,10,1
13,6,11,1
13,6,12,1
13,6,13,1
13,6,14,1
13,7,5,1
13,7,6,1
13,7,7,1
13,7,8,1
13,7,9,1
13,7,10,1
13,7,11,1
13,8,0,1
13,8,1,1
13,8,2,1
13,8,3,1
13,8,4,1
13,8,5,1
13,8,6,1
13,8,7,1
13,9,0,1
13,9,1,1
